epoch, loss, accuracy
1, 4.9568, 0.375
2, 5.0252, 0.3125
3, 4.1468, 0.3125
4, 3.2752, 0.3125
5, 2.4247, 0.3125
6, 1.6563, 0.3125
7, 1.085, 0.4375
8, 0.7904, 0.9375
9, 0.6954, 0.9125
10, 0.6698, 0.675
11, 0.6352, 0.625
12, 0.5837, 0.625
13, 0.5275, 0.75
14, 0.4779, 0.9375
15, 0.443, 0.9375
16, 0.4248, 0.9375
17, 0.4181, 0.9375
18, 0.4146, 0.9375
19, 0.409, 0.9375
20, 0.4017, 0.9375
21, 0.3948, 0.9375
22, 0.3889, 0.9375
23, 0.3837, 0.9375
24, 0.3786, 0.9375
25, 0.3736, 0.9375
26, 0.3687, 0.9375
27, 0.3639, 0.9375
28, 0.3593, 0.9375
29, 0.3549, 0.9375
30, 0.3506, 0.9375
31, 0.3464, 0.9375
32, 0.3423, 0.9375
33, 0.3383, 0.9375
34, 0.3345, 0.9375
35, 0.3307, 0.9375
36, 0.3271, 0.9375
37, 0.3236, 0.9375
38, 0.3201, 0.9375
39, 0.3168, 0.9375
40, 0.3136, 0.9375
41, 0.3105, 0.9375
42, 0.3074, 0.9375
43, 0.3045, 0.9375
44, 0.3016, 0.9375
45, 0.2988, 0.9375
46, 0.2961, 0.9375
47, 0.2935, 0.9375
48, 0.291, 0.9375
49, 0.2885, 0.9375
50, 0.2861, 0.9375
51, 0.2838, 0.9375
52, 0.2815, 0.9375
53, 0.2793, 0.9375
54, 0.2771, 0.9375
55, 0.2751, 0.9375
56, 0.273, 0.9375
57, 0.2711, 0.9375
58, 0.2691, 0.9375
59, 0.2673, 0.9375
60, 0.2655, 0.9375
61, 0.2637, 0.9375
62, 0.262, 0.9375
63, 0.2603, 0.9375
64, 0.2587, 0.9375
65, 0.2571, 0.9375
66, 0.2555, 0.9375
67, 0.254, 0.9375
68, 0.2526, 0.9375
69, 0.2511, 0.9375
70, 0.2497, 0.9375
71, 0.2484, 0.9375
72, 0.247, 0.9375
73, 0.2457, 0.9375
74, 0.2445, 0.9375
75, 0.2433, 0.9375
76, 0.2421, 0.9375
77, 0.2409, 0.9375
78, 0.2397, 0.9375
79, 0.2386, 0.9375
80, 0.2375, 0.9375
81, 0.2365, 0.9375
82, 0.2354, 0.9375
83, 0.2344, 0.9375
84, 0.2334, 0.9375
85, 0.2324, 0.9375
86, 0.2315, 0.9375
87, 0.2306, 0.9375
88, 0.2297, 0.9375
89, 0.2288, 0.9375
90, 0.2279, 0.9375
91, 0.2271, 0.9375
92, 0.2262, 0.9375
93, 0.2254, 0.9375
94, 0.2246, 0.9375
95, 0.2238, 0.9375
96, 0.2231, 0.9375
97, 0.2223, 0.9375
98, 0.2216, 0.9375
99, 0.2209, 0.9375
100, 0.2202, 0.9375
101, 0.2399, 0.9375
