epoch, loss, accuracy
1, 0.9715, 0.4563
2, 0.5431, 0.8562
3, 0.4351, 0.9062
4, 0.4242, 0.9062
5, 0.4029, 0.9062
6, 0.3673, 0.9062
7, 0.3444, 0.9062
8, 0.3266, 0.9062
9, 0.31, 0.9062
10, 0.2949, 0.9062
11, 0.2877, 0.9062
12, 0.2735, 0.9062
13, 0.2672, 0.9062
14, 0.2577, 0.9062
15, 0.251, 0.9062
16, 0.2555, 0.9062
17, 0.2455, 0.9062
18, 0.2382, 0.9062
19, 0.2272, 0.9062
20, 0.2174, 0.9062
21, 0.2062, 0.9062
22, 0.1965, 0.9062
23, 0.1907, 0.9062
24, 0.1845, 0.9062
25, 0.1785, 0.9062
26, 0.1733, 0.9062
27, 0.1681, 0.9062
28, 0.1633, 0.9688
29, 0.1588, 0.9688
30, 0.1544, 0.9688
31, 0.1504, 0.9688
32, 0.1465, 0.9688
33, 0.1428, 0.9688
34, 0.1393, 0.9688
35, 0.1359, 0.9688
36, 0.1327, 0.9688
37, 0.1296, 0.9688
38, 0.1267, 0.9688
39, 0.1238, 0.9688
40, 0.1211, 0.9688
41, 0.1185, 0.9688
42, 0.116, 0.9688
43, 0.1136, 0.9688
44, 0.1112, 0.9688
45, 0.109, 0.9688
46, 0.1068, 0.9688
47, 0.1047, 0.9688
48, 0.1027, 0.9688
49, 0.1007, 0.9688
50, 0.0988, 0.9688
51, 1.0074, 0.6875
