epoch, loss, accuracy
1, 1.9008, 0.5125
2, 1.6802, 0.8938
3, 1.5829, 0.9062
4, 1.4988, 0.9062
5, 1.4003, 0.9062
6, 1.3109, 0.9062
7, 1.2155, 0.9062
8, 1.121, 0.9062
9, 1.0255, 0.9062
10, 0.9307, 0.9062
11, 0.8366, 0.9062
12, 0.7419, 0.9062
13, 0.648, 0.9062
14, 0.5569, 0.9062
15, 0.4739, 0.9062
16, 0.4097, 0.9062
17, 0.377, 0.9062
18, 0.3728, 0.9062
19, 0.3702, 0.9062
20, 0.3575, 0.9062
21, 0.3454, 0.9062
22, 0.3381, 0.9062
23, 0.3323, 0.9062
24, 0.3258, 0.9062
25, 0.3191, 0.9062
26, 0.3129, 0.9062
27, 0.3073, 0.9062
28, 0.3018, 0.9062
29, 0.2964, 0.9062
30, 0.2912, 0.9062
31, 0.2862, 0.9062
32, 0.2813, 0.9062
33, 0.2766, 0.9062
34, 0.272, 0.9062
35, 0.2676, 0.9062
36, 0.2633, 0.9062
37, 0.2591, 0.9062
38, 0.255, 0.9062
39, 0.251, 0.9062
40, 0.2471, 0.9062
41, 0.2433, 0.9062
42, 0.2396, 0.9062
43, 0.236, 0.9062
44, 0.2325, 0.9062
45, 0.2291, 0.9062
46, 0.2257, 0.9062
47, 0.2224, 0.9062
48, 0.2192, 0.9062
49, 0.2161, 0.9062
50, 0.2131, 0.9062
51, 0.2101, 0.9062
52, 0.2071, 0.9062
53, 0.2043, 0.9563
54, 0.2015, 0.9688
55, 0.1987, 0.9688
56, 0.1961, 0.9688
57, 0.1934, 0.9688
58, 0.1909, 0.9688
59, 0.1883, 0.9688
60, 0.1859, 0.9688
61, 0.1834, 0.9688
62, 0.1811, 0.9688
63, 0.1787, 0.9688
64, 0.1765, 0.9688
65, 0.1742, 0.9688
66, 0.172, 0.9688
67, 0.1699, 0.9688
68, 0.1678, 0.9688
69, 0.1657, 0.9688
70, 0.1637, 0.9688
71, 0.1617, 0.9688
72, 0.1597, 0.9688
73, 0.1578, 0.9688
74, 0.1559, 0.9688
75, 0.1541, 0.9688
76, 0.1522, 0.9688
77, 0.1504, 0.9688
78, 0.1487, 0.9688
79, 0.147, 0.9688
80, 0.1453, 0.9688
81, 0.1436, 0.9688
82, 0.142, 0.9688
83, 0.1403, 0.9688
84, 0.1388, 0.9688
85, 0.1372, 0.9688
86, 0.1357, 0.9688
87, 0.1342, 0.9688
88, 0.1327, 0.9688
89, 0.1312, 0.9688
90, 0.1298, 0.9688
91, 0.1284, 0.9688
92, 0.127, 0.9688
93, 0.1257, 0.9688
94, 0.1243, 1.0
95, 0.123, 1.0
96, 0.1217, 1.0
97, 0.1204, 1.0
98, 0.1192, 1.0
99, 0.1179, 1.0
100, 0.1167, 1.0
101, 0.4151, 0.875
