epoch, loss, accuracy
1, 1.2399, 0.4688
2, 0.7811, 0.5813
3, 0.5458, 0.8687
4, 0.4642, 0.875
5, 0.4617, 0.875
6, 0.4521, 0.875
7, 0.4281, 0.875
8, 0.4059, 0.875
9, 0.3923, 0.875
10, 0.3905, 0.875
11, 0.3833, 0.875
12, 0.3746, 0.875
13, 0.3661, 0.875
14, 0.3588, 0.875
15, 0.3523, 0.875
16, 0.346, 0.875
17, 0.34, 0.875
18, 0.3342, 0.875
19, 0.3288, 0.875
20, 0.3236, 0.875
21, 0.3187, 0.875
22, 0.3139, 0.875
23, 0.3093, 0.875
24, 0.305, 0.875
25, 0.3008, 0.875
26, 0.2967, 0.875
27, 0.2928, 0.875
28, 0.2891, 0.875
29, 0.2854, 0.875
30, 0.282, 0.875
31, 0.2786, 0.875
32, 0.2753, 0.875
33, 0.2721, 0.875
34, 0.2691, 0.875
35, 0.2661, 0.875
36, 0.2632, 0.875
37, 0.2604, 0.875
38, 0.255, 0.875
39, 0.2479, 0.875
40, 0.2507, 0.875
41, 0.2343, 0.875
42, 0.2313, 0.875
43, 0.2253, 0.875
44, 0.2214, 0.875
45, 0.2181, 0.875
46, 0.2147, 0.875
47, 0.2115, 0.875
48, 0.2081, 0.875
49, 0.2186, 0.875
50, 0.2223, 0.875
51, 1.0317, 0.5938
