epoch, loss, accuracy
1, 2.3491, 0.45
2, 2.0719, 0.4375
3, 1.8059, 0.7188
4, 1.7524, 0.5125
5, 1.6948, 0.4688
6, 1.5965, 0.5562
7, 1.492, 0.9062
8, 1.4143, 0.9062
9, 1.3382, 0.9062
10, 1.2546, 0.9062
11, 1.1723, 0.9062
12, 1.0925, 0.9062
13, 1.0115, 0.9062
14, 0.9313, 0.9062
15, 0.8547, 0.9062
16, 0.7853, 0.9062
17, 0.73, 0.9062
18, 0.6974, 0.9062
19, 0.6879, 0.9062
20, 0.6866, 0.9062
21, 0.6798, 0.9062
22, 0.6694, 0.9062
23, 0.6611, 0.9062
24, 0.6552, 0.9062
25, 0.6496, 0.9062
26, 0.6437, 0.9062
27, 0.6377, 0.9062
28, 0.632, 0.9062
29, 0.6265, 0.9062
30, 0.6212, 0.9062
31, 0.6159, 0.9062
32, 0.6107, 0.9062
33, 0.6056, 0.9062
34, 0.6006, 0.9062
35, 0.5957, 0.9062
36, 0.591, 0.9062
37, 0.5862, 0.9062
38, 0.5816, 0.9062
39, 0.5771, 0.9062
40, 0.5726, 0.9062
41, 0.5683, 0.9062
42, 0.564, 0.9062
43, 0.5597, 0.9062
44, 0.5556, 0.9062
45, 0.5515, 0.9062
46, 0.5475, 0.9062
47, 0.5436, 0.9062
48, 0.5398, 0.9062
49, 0.536, 0.9062
50, 0.5323, 0.9062
51, 0.6947, 0.7812
