epoch, loss, accuracy
1, 6.2746, 0.5063
2, 7.3798, 0.5
3, 7.1879, 0.5
4, 6.9902, 0.5
5, 6.7903, 0.5
6, 6.4065, 0.5
7, 5.7021, 0.5
8, 4.9357, 0.5
9, 4.21, 0.5
10, 3.6498, 0.5
11, 3.2531, 0.5
12, 2.8301, 0.5
13, 2.3603, 0.5
14, 1.9148, 0.5
15, 1.5155, 0.5
16, 1.1919, 0.5
17, 1.0237, 0.5
18, 1.0248, 0.4062
19, 1.0602, 0.3438
20, 1.0454, 0.3438
21, 1.0156, 0.4688
22, 1.0059, 0.5
23, 1.0081, 0.5
24, 1.0082, 0.5
25, 1.0058, 0.5
26, 1.0044, 0.5
27, 1.0042, 0.5
28, 1.0042, 0.5
29, 1.0039, 0.5
30, 1.0038, 0.5
31, 1.0038, 0.5
32, 1.0038, 0.5
33, 1.0037, 0.5
34, 1.0037, 0.5
35, 1.0037, 0.5
36, 1.0037, 0.5
37, 1.0037, 0.5
38, 1.0037, 0.5
39, 1.0037, 0.5
40, 1.0037, 0.5
41, 1.0037, 0.5
42, 1.0037, 0.5
43, 1.0037, 0.5
44, 1.0037, 0.5
45, 1.0037, 0.5
46, 1.0037, 0.5
47, 1.0037, 0.5
48, 1.0037, 0.5
49, 1.0037, 0.5
50, 1.0037, 0.5
51, 1.0037, 0.5
52, 1.0037, 0.5
53, 1.0037, 0.5
54, 1.0037, 0.5
55, 1.0037, 0.5
56, 1.0037, 0.5
57, 1.0037, 0.5
58, 1.0037, 0.5
59, 1.0037, 0.5
60, 1.0037, 0.5
61, 1.0037, 0.5
62, 1.0037, 0.5
63, 1.0037, 0.5
64, 1.0037, 0.5
65, 1.0037, 0.5
66, 1.0037, 0.5
67, 1.0037, 0.5
68, 1.0037, 0.5
69, 1.0037, 0.5
70, 1.0037, 0.5
71, 1.0037, 0.5
72, 1.0037, 0.5
73, 1.0037, 0.5
74, 1.0037, 0.5
75, 1.0037, 0.5
76, 1.0037, 0.5
77, 1.0037, 0.5
78, 1.0037, 0.5
79, 1.0037, 0.5
80, 1.0037, 0.5
81, 1.0037, 0.5
82, 1.0037, 0.5
83, 0.9907, 0.5
84, 0.9909, 0.5
85, 0.974, 0.5
86, 0.9661, 0.5
87, 0.9506, 0.5
88, 0.9395, 0.5
89, 0.9287, 0.5
90, 0.9179, 0.5
91, 0.9075, 0.5
92, 0.8975, 0.5
93, 0.8879, 0.5
94, 0.8788, 0.5
95, 0.87, 0.5
96, 0.8616, 0.5
97, 0.8535, 0.775
98, 0.8457, 0.8438
99, 0.8382, 0.8438
100, 0.831, 0.8438
101, 0.8101, 0.625
