epoch, loss, accuracy
1, 1.6279, 0.7437
2, 1.6545, 0.7563
3, 1.5382, 0.775
4, 1.4261, 0.7937
5, 1.3184, 0.7688
6, 1.2083, 0.8375
7, 1.0961, 0.8438
8, 0.9862, 0.8438
9, 0.8753, 0.8438
10, 0.7648, 0.8438
11, 0.6574, 0.8438
12, 0.5605, 0.8438
13, 0.4908, 0.8438
14, 0.4666, 0.8438
15, 0.4689, 0.8438
16, 0.4602, 0.8438
17, 0.4441, 0.8438
18, 0.4329, 0.8438
19, 0.4268, 0.9062
20, 0.42, 0.9062
21, 0.4123, 0.9062
22, 0.4052, 0.9062
23, 0.3988, 0.9062
24, 0.3927, 0.9062
25, 0.3866, 0.9062
26, 0.3804, 0.9062
27, 0.3754, 0.9062
28, 0.3697, 0.9062
29, 0.3641, 0.9062
30, 0.3589, 0.9062
31, 0.3537, 0.9062
32, 0.3486, 0.9062
33, 0.3436, 0.9062
34, 0.3388, 0.9062
35, 0.3341, 0.9062
36, 0.3295, 0.9062
37, 0.325, 0.9062
38, 0.3206, 0.9062
39, 0.3163, 0.9062
40, 0.3121, 0.9062
41, 0.308, 0.9062
42, 0.304, 0.9062
43, 0.3, 0.9062
44, 0.2961, 0.9062
45, 0.2923, 0.9062
46, 0.2886, 0.9062
47, 0.285, 0.9062
48, 0.2814, 0.9062
49, 0.2779, 0.9062
50, 0.2744, 0.9062
51, 0.4655, 0.7812
