epoch, loss, accuracy
1, 6.0202, 0.3187
2, 5.4672, 0.25
3, 4.5234, 0.25
4, 3.5774, 0.25
5, 2.6577, 0.25
6, 1.8422, 0.25
7, 1.2637, 0.4938
8, 0.9844, 0.825
9, 0.8946, 0.6562
10, 0.8543, 0.6562
11, 0.8023, 0.6562
12, 0.7341, 0.6562
13, 0.6644, 0.6562
14, 0.6108, 0.6562
15, 0.583, 0.6562
16, 0.5758, 0.7875
17, 0.574, 0.875
18, 0.5679, 0.875
19, 0.559, 0.875
20, 0.5512, 0.875
21, 0.5451, 0.875
22, 0.5399, 0.875
23, 0.5347, 0.875
24, 0.5293, 0.875
25, 0.524, 0.875
26, 0.519, 0.875
27, 0.5142, 0.875
28, 0.5095, 0.875
29, 0.5048, 0.875
30, 0.5003, 0.875
31, 0.4959, 0.875
32, 0.4917, 0.875
33, 0.4875, 0.875
34, 0.4835, 0.875
35, 0.4795, 0.875
36, 0.4757, 0.875
37, 0.4719, 0.875
38, 0.4683, 0.875
39, 0.4648, 0.875
40, 0.4613, 0.875
41, 0.458, 0.875
42, 0.4547, 0.875
43, 0.4516, 0.875
44, 0.4485, 0.875
45, 0.4455, 0.875
46, 0.4426, 0.875
47, 0.4398, 0.875
48, 0.437, 0.875
49, 0.4344, 0.875
50, 0.4318, 0.875
51, 0.4292, 0.875
52, 0.4268, 0.875
53, 0.4244, 0.875
54, 0.4221, 0.875
55, 0.4198, 0.875
56, 0.4176, 0.875
57, 0.4155, 0.875
58, 0.4134, 0.875
59, 0.4114, 0.875
60, 0.4095, 0.875
61, 0.4076, 0.875
62, 0.4057, 0.875
63, 0.4039, 0.875
64, 0.4022, 0.875
65, 0.4005, 0.875
66, 0.3988, 0.875
67, 0.3972, 0.875
68, 0.3956, 0.875
69, 0.3941, 0.875
70, 0.3926, 0.875
71, 0.3911, 0.875
72, 0.3897, 0.875
73, 0.3883, 0.875
74, 0.387, 0.875
75, 0.3857, 0.875
76, 0.3844, 0.875
77, 0.3832, 0.875
78, 0.382, 0.875
79, 0.3808, 0.875
80, 0.3796, 0.875
81, 0.3785, 0.875
82, 0.3774, 0.875
83, 0.3764, 0.875
84, 0.3753, 0.875
85, 0.3743, 0.875
86, 0.3733, 0.875
87, 0.3724, 0.875
88, 0.3714, 0.875
89, 0.3705, 0.875
90, 0.3696, 0.875
91, 0.3687, 0.875
92, 0.3679, 0.875
93, 0.3671, 0.875
94, 0.3662, 0.875
95, 0.3654, 0.875
96, 0.3647, 0.875
97, 0.3639, 0.875
98, 0.3632, 0.875
99, 0.3625, 0.875
100, 0.3617, 0.875
101, 0.3611, 0.875
102, 0.3604, 0.875
103, 0.3597, 0.875
104, 0.3591, 0.875
105, 0.3584, 0.875
106, 0.3578, 0.875
107, 0.3572, 0.875
108, 0.3566, 0.875
109, 0.3561, 0.875
110, 0.3555, 0.875
111, 0.3549, 0.875
112, 0.3544, 0.875
113, 0.3539, 0.875
114, 0.3533, 0.875
115, 0.3528, 0.875
116, 0.3523, 0.875
117, 0.3519, 0.875
118, 0.3514, 0.875
119, 0.3509, 0.875
120, 0.3504, 0.875
121, 0.35, 0.875
122, 0.3496, 0.875
123, 0.3491, 0.875
124, 0.3487, 0.875
125, 0.3483, 0.875
126, 0.3479, 0.875
127, 0.3475, 0.875
128, 0.3471, 0.875
129, 0.3467, 0.875
130, 0.3463, 0.875
131, 0.346, 0.875
132, 0.3456, 0.875
133, 0.3452, 0.875
134, 0.3574, 0.875
135, 0.3897, 0.875
136, 0.3823, 0.875
137, 0.3802, 0.875
138, 0.3792, 0.875
139, 0.3778, 0.875
140, 0.3767, 0.875
141, 0.3754, 0.875
142, 0.3741, 0.875
143, 0.3732, 0.875
144, 0.3723, 0.875
145, 0.3713, 0.875
146, 0.3704, 0.875
147, 0.3695, 0.875
148, 0.3686, 0.875
149, 0.3678, 0.875
150, 0.3669, 0.875
151, 0.3661, 0.875
152, 0.3654, 0.875
153, 0.3646, 0.875
154, 0.3639, 0.875
155, 0.3631, 0.875
156, 0.3624, 0.875
157, 0.3618, 0.875
158, 0.3611, 0.875
159, 0.3604, 0.875
160, 0.3598, 0.875
161, 0.3592, 0.875
162, 0.3585, 0.875
163, 0.3579, 0.875
164, 0.3574, 0.875
165, 0.3568, 0.875
166, 0.3562, 0.875
167, 0.3557, 0.875
168, 0.3551, 0.875
169, 0.3546, 0.875
170, 0.3541, 0.875
171, 0.3536, 0.875
172, 0.3531, 0.875
173, 0.3526, 0.875
174, 0.3522, 0.875
175, 0.3517, 0.875
176, 0.3513, 0.875
177, 0.3508, 0.875
178, 0.3504, 0.875
179, 0.35, 0.875
180, 0.3496, 0.875
181, 0.3491, 0.875
182, 0.3488, 0.875
183, 0.3484, 0.875
184, 0.348, 0.875
185, 0.3476, 0.875
186, 0.3472, 0.875
187, 0.3469, 0.875
188, 0.3465, 0.875
189, 0.3462, 0.875
