epoch, loss, accuracy
1, 4.8166, 0.3562
2, 4.9624, 0.375
3, 4.2508, 0.375
4, 3.5322, 0.375
5, 2.7833, 0.375
6, 2.0784, 0.375
7, 1.5464, 0.375
8, 1.302, 0.8625
9, 1.2606, 0.5625
10, 1.2501, 0.5625
11, 1.199, 0.5625
12, 1.1178, 0.5625
13, 1.0375, 0.5625
14, 0.9742, 0.7875
15, 0.9235, 0.9375
16, 0.8741, 0.9375
17, 0.8223, 0.9375
18, 0.771, 0.9375
19, 0.7241, 0.9375
20, 0.6839, 0.9375
21, 0.6533, 0.9375
22, 0.6351, 0.9375
23, 0.6281, 0.9375
24, 0.6247, 0.9375
25, 0.6187, 0.9375
26, 0.611, 0.9375
27, 0.6041, 0.9375
28, 0.5984, 0.9375
29, 0.5931, 0.9375
30, 0.5876, 0.9375
31, 0.5821, 0.9375
32, 0.5767, 0.9375
33, 0.5715, 0.9375
34, 0.5664, 0.9375
35, 0.5613, 0.9375
36, 0.5563, 0.9375
37, 0.5514, 0.9375
38, 0.5466, 0.9375
39, 0.5418, 0.9375
40, 0.5371, 0.9375
41, 0.5325, 0.9375
42, 0.528, 0.9375
43, 0.5235, 0.9375
44, 0.5191, 0.9375
45, 0.5148, 0.9375
46, 0.5105, 0.9375
47, 0.5063, 0.9375
48, 0.5022, 0.9375
49, 0.4981, 0.9375
50, 0.4941, 0.9375
51, 0.4902, 0.9375
52, 0.4863, 0.9375
53, 0.4825, 0.9375
54, 0.4788, 0.9375
55, 0.4751, 0.9375
56, 0.4714, 0.9375
57, 0.4679, 0.9375
58, 0.4643, 0.9375
59, 0.4609, 0.9375
60, 0.4575, 0.9375
61, 0.4541, 0.9375
62, 0.4508, 0.9375
63, 0.4475, 0.9375
64, 0.4443, 0.9375
65, 0.4412, 0.9375
66, 0.4381, 0.9375
67, 0.435, 0.9375
68, 0.432, 0.9375
69, 0.4291, 0.9375
70, 0.4262, 0.9375
71, 0.4233, 0.9375
72, 0.4205, 0.9375
73, 0.4177, 0.9375
74, 0.415, 0.9375
75, 0.4123, 0.9375
76, 0.4096, 0.9375
77, 0.407, 0.9375
78, 0.4045, 0.9375
79, 0.4019, 0.9375
80, 0.3994, 0.9375
81, 0.397, 0.9375
82, 0.3946, 0.9375
83, 0.3922, 0.9375
84, 0.3898, 0.9375
85, 0.3875, 0.9375
86, 0.3853, 0.9375
87, 0.383, 0.9375
88, 0.3808, 0.9375
89, 0.3786, 0.9375
90, 0.3765, 0.9375
91, 0.3744, 0.9375
92, 0.3723, 0.9375
93, 0.3703, 0.9375
94, 0.3682, 0.9375
95, 0.3663, 0.9375
96, 0.3643, 0.9375
97, 0.3624, 0.9375
98, 0.3605, 0.9375
99, 0.3586, 0.9375
100, 0.3568, 0.9375
101, 0.3549, 0.9375
102, 0.3531, 0.9375
103, 0.3514, 0.9375
104, 0.3496, 0.9375
105, 0.3479, 0.9375
106, 0.3462, 0.9375
107, 0.3445, 0.9375
108, 0.3429, 0.9375
109, 0.3413, 0.9375
110, 0.3397, 0.9375
111, 0.3381, 0.9375
112, 0.3365, 0.9375
113, 0.335, 0.9375
114, 0.3335, 0.9375
115, 0.332, 0.9375
116, 0.3305, 0.9375
117, 0.3291, 0.9375
118, 0.3276, 0.9375
119, 0.3262, 0.9375
120, 0.3248, 0.9375
121, 0.3235, 0.9375
122, 0.3221, 0.9375
