epoch, loss, accuracy
1, 5.1533, 0.4938
2, 5.6679, 0.5
3, 5.0403, 0.5
4, 4.3999, 0.5
5, 3.757, 0.5
6, 3.1186, 0.5
7, 2.4969, 0.5
8, 1.9502, 0.5
9, 1.4845, 0.5
10, 1.1224, 0.5
11, 0.8403, 0.5
12, 0.6924, 0.8
13, 0.6384, 0.8875
14, 0.644, 0.875
15, 0.6376, 0.9
16, 0.6182, 0.9062
17, 0.5996, 0.9062
18, 0.5868, 0.9062
19, 0.5791, 0.9062
20, 0.5729, 0.9062
21, 0.5665, 0.9062
22, 0.5597, 0.9062
23, 0.5531, 0.9062
24, 0.5469, 0.9062
25, 0.5411, 0.9062
26, 0.5355, 0.9062
27, 0.53, 0.9062
28, 0.5246, 0.9062
29, 0.5194, 0.9062
30, 0.5143, 0.9062
31, 0.5093, 0.9062
32, 0.5045, 0.9062
33, 0.4998, 0.9062
34, 0.4953, 0.9062
35, 0.4908, 0.9062
36, 0.4864, 0.9062
37, 0.4822, 0.9062
38, 0.4781, 0.9062
39, 0.4741, 0.9062
40, 0.4701, 0.9062
41, 0.4663, 0.9062
42, 0.4626, 0.9062
43, 0.459, 0.9062
44, 0.4554, 0.9062
45, 0.452, 0.9062
46, 0.4486, 0.9062
47, 0.4453, 0.9062
48, 0.4421, 0.9062
49, 0.439, 0.9062
50, 0.4359, 0.9062
51, 0.4329, 0.9062
52, 0.43, 0.9062
53, 0.4272, 0.9062
54, 0.4244, 0.9062
55, 0.4217, 0.9062
56, 0.419, 0.9062
57, 0.4164, 0.9062
58, 0.4139, 0.9062
59, 0.4114, 0.9062
60, 0.409, 0.9062
61, 0.4067, 0.9062
62, 0.4044, 0.9062
63, 0.4021, 0.9062
64, 0.3999, 0.9062
65, 0.3978, 0.9062
66, 0.3956, 0.9062
67, 0.3936, 0.9062
68, 0.3916, 0.9062
69, 0.3896, 0.9062
70, 0.3877, 0.9062
71, 0.3858, 0.9062
72, 0.3839, 0.9062
73, 0.3821, 0.9062
74, 0.3804, 0.9062
75, 0.3786, 0.9062
76, 0.3769, 0.9062
77, 0.3753, 0.9062
78, 0.3736, 0.9062
79, 0.372, 0.9062
80, 0.3705, 0.9062
81, 0.369, 0.9062
82, 0.3675, 0.9062
83, 0.366, 0.9062
84, 0.3646, 0.9062
85, 0.3631, 0.9062
86, 0.3618, 0.9062
87, 0.3604, 0.9062
88, 0.3591, 0.9062
89, 0.3578, 0.9062
90, 0.3565, 0.9062
91, 0.3552, 0.9062
92, 0.354, 0.9062
93, 0.3528, 0.9062
94, 0.3516, 0.9062
95, 0.3504, 0.9062
96, 0.3493, 0.9062
97, 0.3482, 0.9062
98, 0.3471, 0.9062
99, 0.346, 0.9062
100, 0.345, 0.9062
101, 0.3439, 0.9062
