epoch, loss, accuracy
1, 4.6526, 0.475
2, 4.9041, 0.5
3, 4.35, 0.5
4, 3.7853, 0.5
5, 3.1781, 0.5
6, 2.5472, 0.5
7, 1.9581, 0.5
8, 1.5174, 0.5
9, 1.3346, 0.4875
10, 1.3268, 0.4625
11, 1.3092, 0.4375
12, 1.2326, 0.4625
13, 1.1456, 0.4688
14, 1.0848, 0.5
15, 1.0418, 0.5
16, 0.998, 0.5
17, 0.9521, 0.5
18, 0.9129, 0.5
19, 0.887, 0.5
20, 0.8761, 0.5
21, 0.8763, 0.5
22, 0.8786, 0.5
23, 0.8774, 0.5
24, 0.8752, 0.5
25, 0.8742, 0.5
26, 0.8743, 0.5
27, 0.8744, 0.5
28, 0.8743, 0.5
29, 0.8741, 0.5
30, 0.874, 0.5
31, 0.874, 0.5
32, 0.874, 0.5
33, 0.874, 0.5
34, 0.8739, 0.5
35, 0.8739, 0.5
36, 0.8739, 0.5
37, 0.8738, 0.5
38, 0.8738, 0.5
39, 0.8738, 0.5
40, 0.8738, 0.5
41, 0.8737, 0.5
42, 0.8737, 0.5
43, 0.8737, 0.5
44, 0.8737, 0.5
45, 0.8736, 0.5
46, 0.8736, 0.5
47, 0.8736, 0.5
48, 0.8736, 0.5
49, 0.8735, 0.5
50, 0.8735, 0.5
51, 0.8745, 0.5625
