epoch, loss, accuracy
1, 1.5148, 0.4688
2, 1.2972, 0.8188
3, 1.18, 0.9375
4, 1.1264, 0.9375
5, 1.0468, 0.9375
6, 0.9873, 0.9375
7, 0.9377, 0.9375
8, 0.8822, 0.9375
9, 0.8271, 0.9375
10, 0.773, 0.9375
11, 0.7188, 0.9375
12, 0.6637, 0.9375
13, 0.6065, 0.9375
14, 0.5507, 0.9375
15, 0.4958, 0.9375
16, 0.4425, 0.9375
17, 0.3944, 0.9375
18, 0.3546, 0.9375
19, 0.328, 0.9375
20, 0.3161, 0.9375
21, 0.312, 0.9375
22, 0.3078, 0.9375
23, 0.3013, 0.9375
24, 0.2955, 0.9375
25, 0.2913, 0.9375
26, 0.2879, 0.9375
27, 0.2846, 0.9375
28, 0.2812, 0.9375
29, 0.2781, 0.9375
30, 0.2752, 0.9375
31, 0.2725, 0.9375
32, 0.27, 0.9375
33, 0.2675, 0.9375
34, 0.2652, 0.9375
35, 0.263, 0.9375
36, 0.2609, 0.9375
37, 0.259, 0.9375
38, 0.2567, 0.9375
39, 0.2527, 0.9375
40, 0.2512, 0.9375
41, 0.2493, 0.9375
42, 0.2477, 0.9375
43, 0.2462, 0.9375
44, 0.2448, 0.9375
45, 0.2434, 0.9375
46, 0.2421, 0.9375
47, 0.2408, 0.9375
48, 0.2396, 0.9375
49, 0.2384, 0.9375
50, 0.2373, 0.9375
51, 0.2362, 0.9375
52, 0.2351, 0.9375
53, 0.2341, 0.9375
54, 0.2332, 0.9375
55, 0.2322, 0.9375
56, 0.2313, 0.9375
57, 0.2304, 0.9375
58, 0.2296, 0.9375
59, 0.2287, 0.9375
60, 0.2279, 0.9375
61, 0.2272, 0.9375
62, 0.2264, 0.9375
63, 0.2257, 0.9375
64, 0.225, 0.9375
65, 0.2243, 0.9375
66, 0.2237, 0.9375
67, 0.223, 0.9375
68, 0.2224, 0.9375
69, 0.2218, 0.9375
70, 0.2212, 0.9375
71, 0.2206, 0.9375
72, 0.2201, 0.9375
73, 0.2195, 0.9375
74, 0.219, 0.9375
75, 0.2185, 0.9375
76, 0.218, 0.9375
77, 0.2175, 0.9375
78, 0.2171, 0.9375
79, 0.2166, 0.9375
80, 0.2162, 0.9375
81, 0.2157, 0.9375
82, 0.2153, 0.9375
83, 0.2149, 0.9375
84, 0.2145, 0.9375
85, 0.2141, 0.9375
86, 0.2137, 0.9375
87, 0.2133, 0.9375
88, 0.213, 0.9375
89, 0.2126, 0.9375
90, 0.2123, 0.9375
91, 0.2119, 0.9375
92, 0.2116, 0.9375
93, 0.2113, 0.9375
94, 0.2109, 0.9375
95, 0.2106, 0.9375
96, 0.2103, 0.9375
97, 0.21, 0.9375
98, 0.2097, 0.9375
99, 0.2094, 0.9375
100, 0.2092, 0.9375
101, 0.8701, 0.7812
