epoch, loss, accuracy
1, 2.9413, 0.5063
2, 2.9532, 0.5625
3, 2.6164, 0.5625
4, 2.3764, 0.5625
5, 2.2981, 0.875
6, 2.3213, 0.875
7, 2.3239, 0.875
8, 2.2918, 0.875
9, 2.2692, 0.875
10, 2.2647, 0.875
11, 2.2617, 0.875
12, 2.2539, 0.875
13, 2.2427, 0.875
14, 2.2249, 0.875
15, 2.1867, 0.875
16, 2.1812, 0.875
17, 2.1705, 0.875
18, 2.1688, 0.875
19, 2.1642, 0.875
20, 2.1601, 0.875
21, 2.1564, 0.875
22, 2.1511, 0.875
23, 2.1454, 0.875
24, 2.142, 0.875
25, 2.1387, 0.875
26, 2.1357, 0.875
27, 2.1327, 0.875
28, 2.1298, 0.875
29, 2.1271, 0.875
30, 2.1244, 0.875
31, 2.1218, 0.875
32, 2.1193, 0.875
33, 2.1169, 0.875
34, 2.1146, 0.875
35, 2.1123, 0.875
36, 2.1101, 0.875
37, 2.108, 0.875
38, 2.106, 0.875
39, 2.104, 0.875
40, 2.1021, 0.875
41, 2.1002, 0.875
42, 2.0984, 0.875
43, 2.0967, 0.875
44, 2.095, 0.875
45, 2.0933, 0.875
46, 2.0917, 0.875
47, 2.0902, 0.875
48, 2.0887, 0.875
49, 2.0872, 0.875
50, 2.0858, 0.875
51, 2.0845, 0.875
52, 2.0831, 0.875
53, 2.0818, 0.875
54, 2.0806, 0.875
55, 2.0794, 0.875
56, 2.0782, 0.875
57, 2.077, 0.875
58, 2.0759, 0.875
59, 2.0748, 0.875
60, 2.0737, 0.875
61, 2.0727, 0.875
62, 2.0717, 0.875
63, 2.0707, 0.875
64, 2.0698, 0.875
65, 2.0688, 0.875
66, 2.0679, 0.875
67, 2.067, 0.875
68, 2.0662, 0.875
69, 2.0653, 0.875
70, 2.0645, 0.875
71, 2.0637, 0.875
72, 2.0629, 0.875
73, 2.0622, 0.875
74, 2.0614, 0.875
75, 2.0607, 0.875
76, 2.06, 0.875
77, 2.0593, 0.875
78, 2.0586, 0.875
79, 2.0579, 0.875
80, 2.0573, 0.875
81, 2.0567, 0.875
