epoch, loss, accuracy
1, 4.7022, 0.45
2, 5.032, 0.5
3, 4.52, 0.5
4, 3.9856, 0.5
5, 3.3621, 0.5
6, 2.7176, 0.5
7, 2.0971, 0.5
8, 1.5832, 0.5
9, 1.276, 0.825
10, 1.106, 0.9062
11, 1.0397, 0.9062
12, 0.9584, 0.9062
13, 0.842, 0.9062
14, 0.7426, 0.9062
15, 0.6565, 0.9062
16, 0.577, 0.9062
17, 0.5124, 0.9062
18, 0.4643, 0.9062
19, 0.4379, 0.9062
20, 0.4312, 0.9062
21, 0.4305, 0.9062
22, 0.4251, 0.9062
23, 0.417, 0.9062
24, 0.4107, 0.9062
25, 0.4063, 0.9062
26, 0.4023, 0.9062
27, 0.3982, 0.9062
28, 0.3941, 0.9062
29, 0.3903, 0.9062
30, 0.3868, 0.9062
31, 0.3833, 0.9062
32, 0.38, 0.9062
33, 0.3768, 0.9062
34, 0.3737, 0.9062
35, 0.3708, 0.9062
36, 0.3679, 0.9062
37, 0.3652, 0.9062
38, 0.3626, 0.9062
39, 0.36, 0.9062
40, 0.3576, 0.9062
41, 0.3552, 0.9062
42, 0.3529, 0.9062
43, 0.3507, 0.9062
44, 0.3485, 0.9062
45, 0.3465, 0.9062
46, 0.3445, 0.9062
47, 0.3426, 0.9062
48, 0.3407, 0.9062
49, 0.3389, 0.9062
50, 0.3372, 0.9062
51, 0.3355, 0.9062
52, 0.3339, 0.9062
53, 0.3323, 0.9062
54, 0.3307, 0.9062
55, 0.3293, 0.9062
56, 0.3278, 0.9062
57, 0.3264, 0.9062
58, 0.3251, 0.9062
59, 0.3238, 0.9062
60, 0.3225, 0.9062
61, 0.3213, 0.9062
62, 0.3201, 0.9062
63, 0.3189, 0.9062
64, 0.3178, 0.9062
65, 0.3167, 0.9062
66, 0.3156, 0.9062
67, 0.3146, 0.9062
68, 0.3136, 0.9062
69, 0.3126, 0.9062
70, 0.3117, 0.9062
71, 0.3107, 0.9062
72, 0.3098, 0.9062
73, 0.309, 0.9062
74, 0.3081, 0.9062
75, 0.3073, 0.9062
76, 0.3065, 0.9062
77, 0.3057, 0.9062
78, 0.3049, 0.9062
79, 0.3042, 0.9062
80, 0.3034, 0.9062
81, 0.3027, 0.9062
82, 0.302, 0.9062
83, 0.3013, 0.9062
84, 0.3007, 0.9062
85, 0.3, 0.9062
86, 0.2994, 0.9062
87, 0.2988, 0.9062
88, 0.2982, 0.9062
89, 0.2976, 0.9062
90, 0.297, 0.9062
91, 0.2964, 0.9062
92, 0.2959, 0.9062
93, 0.2954, 0.9062
94, 0.294, 0.9062
95, 0.2951, 0.9062
96, 0.2943, 0.9062
97, 0.2938, 0.9062
98, 0.2931, 0.9062
99, 0.2924, 0.9062
100, 0.292, 0.9062
101, 0.6994, 0.7188
