epoch, loss, accuracy
1,4.3502,0.5625
2,5.9338,0.625
3,2.376,0.8375
4,1.0851,0.9312
5,0.6849,0.9375
6,0.5607,0.9563
7,0.5037,0.9688
8,0.5037,0.9688
9,3.5258,0.7812
10,11.0812,0.3125
