epoch, loss, accuracy
1,4.3463,0.4187
2,3.9941,0.4375
3,3.3071,0.4375
4,2.6123,0.4375
5,1.9403,0.4375
6,1.3653,0.4375
7,0.9831,0.4375
8,0.8244,0.6625
9,0.6913,0.8125
10,0.6943,0.8375
11,0.6682,0.8438
12,0.6275,0.8375
13,0.6168,0.8438
14,0.5958,0.8687
15,0.5772,0.8438
16,0.569,0.8438
17,0.5591,0.8438
18,0.5509,0.8438
19,0.5428,0.8438
20,0.5344,0.8438
21,0.5262,0.8438
22,0.5183,0.8438
23,0.5109,0.8438
24,0.5035,0.8438
25,0.4964,0.8438
26,0.4893,0.8438
27,0.4767,0.8438
28,0.4623,0.8438
29,0.4553,0.8438
30,0.4483,0.8438
31,0.4416,0.8438
32,0.4349,0.8438
33,0.4285,0.8438
34,0.4222,0.8438
35,0.416,0.8438
36,0.41,0.8438
37,0.4042,0.8438
38,0.3985,0.8438
39,0.3929,0.8438
40,0.3875,0.8438
41,0.3822,0.8438
42,0.377,0.8438
43,0.3719,0.8438
44,0.367,0.8438
45,0.3622,0.8438
46,0.3575,0.8438
47,0.3528,0.8438
48,0.3483,0.8438
49,0.3439,0.8438
50,0.3396,0.9937
51,0.3354,1.0
52,0.3312,1.0
53,0.3272,1.0
54,0.3232,1.0
55,0.3194,1.0
56,0.3156,1.0
57,0.3118,1.0
58,0.3082,1.0
59,0.3046,1.0
60,0.3011,1.0
61,0.2976,1.0
62,0.2943,1.0
63,0.291,1.0
64,0.2877,1.0
65,0.2845,1.0
66,0.2814,1.0
67,0.2783,1.0
68,0.2753,1.0
69,0.2723,1.0
70,0.2694,1.0
71,0.2666,1.0
72,0.2638,1.0
73,0.261,1.0
74,0.2583,1.0
75,0.2556,1.0
76,0.253,1.0
77,0.2504,1.0
78,0.2479,1.0
79,0.2454,1.0
80,0.2429,1.0
81,0.2405,1.0
82,0.2382,1.0
83,0.2358,1.0
84,0.2335,1.0
85,0.2313,1.0
86,0.229,1.0
87,0.2268,1.0
88,0.2247,1.0
89,0.2226,1.0
90,0.2205,1.0
91,0.2184,1.0
92,0.2164,1.0
93,0.2144,1.0
94,0.2124,1.0
95,0.2105,1.0
96,0.2086,1.0
97,0.2067,1.0
98,0.2048,1.0
99,0.203,1.0
100,0.2012,1.0
101,0.1994,1.0
102,0.1977,1.0
103,0.1959,1.0
104,0.1942,1.0
105,0.1925,1.0
106,0.1909,1.0
107,0.1892,1.0
108,0.1876,1.0
109,0.186,1.0
110,0.1845,1.0
111,0.1829,1.0
112,0.1814,1.0
113,0.1799,1.0
114,0.1784,1.0
115,0.1769,1.0
116,0.1755,1.0
117,0.174,1.0
118,0.1726,1.0
119,0.1712,1.0
120,0.1698,1.0
121,0.1685,1.0
122,0.1671,1.0
123,0.1658,1.0
124,0.1645,1.0
125,0.1632,1.0
126,0.1619,1.0
127,0.1606,1.0
128,0.1594,1.0
129,0.1581,1.0
130,0.1888,1.0
131,0.1844,0.9688
132,0.238,0.8438
133,0.2047,1.0
134,0.205,1.0
135,0.1994,1.0
136,0.1932,1.0
137,0.1934,1.0
138,0.1901,1.0
139,0.1877,1.0
140,0.1863,1.0
141,0.1843,1.0
142,0.1827,1.0
143,0.1812,1.0
144,0.1795,1.0
145,0.178,1.0
146,0.1766,1.0
147,0.1751,1.0
148,0.1737,1.0
149,0.1722,1.0
150,0.1709,1.0
151,0.1695,1.0
152,0.1681,1.0
153,0.1668,1.0
154,0.1655,1.0
155,0.1642,1.0
156,0.1629,1.0
157,0.1616,1.0
158,0.1604,1.0
159,0.1591,1.0
160,0.1579,1.0
161,0.1567,1.0
162,0.1555,1.0
163,0.1544,1.0
164,0.1532,1.0
165,0.1521,1.0
166,0.1509,1.0
167,0.1498,1.0
168,0.1487,1.0
169,0.1476,1.0
170,0.1466,1.0
171,0.1455,1.0
172,0.1444,1.0
173,0.1434,1.0
174,0.1424,1.0
175,0.1414,1.0
176,0.1404,1.0
177,0.1394,1.0
178,0.1384,1.0
179,0.1374,1.0
180,0.1365,1.0
181,0.1355,1.0
182,0.1346,1.0
183,0.1337,1.0
184,0.1327,1.0
185,0.1318,1.0
186,0.1309,1.0
187,0.1301,1.0
188,0.1292,1.0
189,0.1283,1.0
190,0.1274,1.0
191,0.1266,1.0
192,0.1258,1.0
193,0.1249,1.0
194,0.1241,1.0
195,0.1233,1.0
196,0.1225,1.0
197,0.1217,1.0
198,0.1209,1.0
199,0.1201,1.0
200,0.1193,1.0
201,0.1185,1.0
202,0.1178,1.0
203,0.117,1.0
204,0.1163,1.0
205,0.1155,1.0
206,0.1148,1.0
207,0.1141,1.0
208,0.1134,1.0
209,0.1127,1.0
210,0.112,1.0
211,0.1113,1.0
212,0.1106,1.0
213,0.1099,1.0
214,0.1092,1.0
215,0.1085,1.0
216,0.1079,1.0
217,0.1072,1.0
218,0.1066,1.0
219,0.1059,1.0
220,0.1053,1.0
221,0.1046,1.0
222,0.104,1.0
223,0.1034,1.0
224,0.1028,1.0
225,0.1022,1.0
226,0.1015,1.0
227,0.1009,1.0
228,0.1003,1.0
229,0.0998,1.0
230,0.0992,1.0
231,0.0986,1.0
232,0.098,1.0
233,0.0974,1.0
234,0.0969,1.0
235,0.0963,1.0
236,0.0958,1.0
237,0.0952,1.0
238,0.0947,1.0
239,0.0941,1.0
240,0.0936,1.0
241,0.093,1.0
242,0.0925,1.0
243,0.092,1.0
244,0.0915,1.0
245,0.091,1.0
246,0.0904,1.0
247,0.0899,1.0
248,0.0894,1.0
249,0.0889,1.0
250,0.0884,1.0
251,0.0879,1.0
252,0.0875,1.0
253,0.087,1.0
254,0.0865,1.0
255,0.086,1.0
256,0.0856,1.0
257,0.0851,1.0
258,0.0846,1.0
259,0.0842,1.0
260,0.0837,1.0
261,0.0833,1.0
262,0.0828,1.0
263,0.0824,1.0
264,0.0819,1.0
265,0.0815,1.0
266,0.081,1.0
267,0.0806,1.0
268,0.0802,1.0
269,0.0798,1.0
270,0.0793,1.0
271,0.0789,1.0
272,0.0785,1.0
273,0.0781,1.0
274,0.0777,1.0
275,0.0773,1.0
276,0.0769,1.0
277,0.0765,1.0
278,0.0761,1.0
279,0.0757,1.0
280,0.0753,1.0
281,0.0749,1.0
282,0.0745,1.0
283,0.0741,1.0
284,0.0737,1.0
285,0.0734,1.0
286,0.073,1.0
287,0.0726,1.0
288,0.0722,1.0
289,0.0719,1.0
290,0.0715,1.0
291,0.0712,1.0
292,0.0708,1.0
293,0.0704,1.0
294,0.0701,1.0
295,0.0697,1.0
296,0.0694,1.0
297,0.069,1.0
298,0.0687,1.0
299,0.0684,1.0
300,0.068,1.0
301,0.0677,1.0
302,0.0673,1.0
303,0.067,1.0
304,0.0667,1.0
305,0.0664,1.0
306,0.066,1.0
307,0.0657,1.0
308,0.0654,1.0
309,0.0651,1.0
310,0.0648,1.0
311,0.0644,1.0
312,0.0641,1.0
313,0.0638,1.0
314,0.0635,1.0
315,0.0632,1.0
316,0.0629,1.0
317,0.0626,1.0
318,0.0623,1.0
319,0.062,1.0
320,0.0617,1.0
321,0.0614,1.0
322,0.0611,1.0
323,0.0608,1.0
324,0.0606,1.0
325,0.0603,1.0
326,0.06,1.0
327,0.0597,1.0
328,0.0594,1.0
329,0.0591,1.0
330,0.0589,1.0
331,0.0586,1.0
332,0.0583,1.0
333,0.0581,1.0
334,0.0578,1.0
335,0.0575,1.0
336,0.0573,1.0
337,0.057,1.0
338,0.0567,1.0
339,0.0565,1.0
340,0.0562,1.0
341,0.056,1.0
342,0.0557,1.0
343,0.0554,1.0
344,0.0552,1.0
345,0.0549,1.0
346,0.0547,1.0
347,0.0544,1.0
348,0.0542,1.0
349,0.054,1.0
350,0.0537,1.0
351,0.0535,1.0
352,0.0532,1.0
353,0.053,1.0
354,0.0528,1.0
355,0.0525,1.0
356,0.0523,1.0
357,0.052,1.0
358,0.0518,1.0
359,0.0516,1.0
360,0.0514,1.0
361,0.0511,1.0
362,0.0509,1.0
363,0.0507,1.0
364,0.0505,1.0
365,0.0502,1.0
366,0.05,1.0
367,0.0498,1.0
368,0.0496,1.0
369,0.0494,1.0
370,0.0492,1.0
371,0.0489,1.0
372,0.0487,1.0
373,0.0485,1.0
374,0.0483,1.0
375,0.0481,1.0
376,0.0479,1.0
377,0.0477,1.0
378,0.0475,1.0
379,0.0473,1.0
380,0.0471,1.0
381,0.0469,1.0
382,0.0467,1.0
383,0.0465,1.0
384,0.0463,1.0
385,0.0461,1.0
386,0.0459,1.0
387,0.0457,1.0
388,0.0455,1.0
389,0.0453,1.0
390,0.0451,1.0
391,0.0449,1.0
392,0.0447,1.0
393,0.0445,1.0
394,0.0444,1.0
395,0.0442,1.0
396,0.044,1.0
397,0.0438,1.0
398,0.0436,1.0
399,0.0434,1.0
400,0.0433,1.0
401,0.0431,1.0
402,0.0429,1.0
403,0.0427,1.0
404,0.0425,1.0
405,0.0424,1.0
406,0.0422,1.0
407,0.042,1.0
408,0.0419,1.0
409,0.0417,1.0
410,0.0415,1.0
411,0.0413,1.0
412,0.0412,1.0
413,0.041,1.0
414,0.0408,1.0
415,0.0407,1.0
416,0.0405,1.0
417,0.0403,1.0
418,0.0402,1.0
419,0.04,1.0
420,0.0399,1.0
421,0.0397,1.0
422,0.0395,1.0
423,0.0394,1.0
424,0.0392,1.0
425,0.0391,1.0
426,0.0389,1.0
427,0.0388,1.0
428,0.0386,1.0
429,0.0384,1.0
430,0.0383,1.0
431,0.0381,1.0
432,0.038,1.0
433,0.0378,1.0
434,0.0377,1.0
435,0.0375,1.0
436,0.0374,1.0
437,0.0372,1.0
438,0.0371,1.0
439,0.0369,1.0
440,0.0368,1.0
441,0.0367,1.0
442,0.0365,1.0
443,0.0364,1.0
444,0.0362,1.0
445,0.0361,1.0
446,0.0359,1.0
447,0.0358,1.0
448,0.0357,1.0
449,0.0355,1.0
450,0.0354,1.0
451,0.0353,1.0
452,0.0351,1.0
453,0.035,1.0
454,0.0349,1.0
455,0.0347,1.0
456,0.0346,1.0
457,0.0344,1.0
458,0.0343,1.0
459,0.0342,1.0
460,0.0341,1.0
461,0.0339,1.0
462,0.0338,1.0
463,0.0337,1.0
464,0.0335,1.0
465,0.0334,1.0
466,0.0333,1.0
467,0.0332,1.0
468,0.033,1.0
