epoch, loss, accuracy
1,1.3841,0.65
2,1.1514,0.8938
3,1.0593,0.9062
4,0.9742,0.9062
5,0.9027,0.9062
6,0.8352,0.9062
7,0.7671,0.9062
8,0.6987,0.9062
9,0.6337,0.9062
10,0.5709,0.9062
11,0.5049,0.9062
12,0.4404,0.9062
13,0.3784,0.9062
14,0.3202,0.9312
15,0.2717,0.9375
16,0.2379,0.9375
17,0.2203,0.9375
18,0.2148,0.9375
19,0.206,0.9375
20,0.1965,0.9375
21,0.1883,0.9375
22,0.1821,0.9375
23,0.1748,0.9375
24,0.1689,0.9375
25,0.1636,0.9375
26,0.1582,0.9375
27,0.1528,0.9375
28,0.1484,0.9375
29,0.1441,0.9375
30,0.1398,0.9375
31,0.1356,0.9375
32,0.1315,0.9375
33,0.1275,0.9375
34,0.1236,0.9375
35,0.1199,1.0
36,0.1164,1.0
37,0.113,1.0
38,0.1097,1.0
39,0.1066,1.0
40,0.1036,1.0
41,0.1008,1.0
42,0.098,1.0
43,0.0954,1.0
44,0.0928,1.0
45,0.0904,1.0
46,0.0881,1.0
47,0.0858,1.0
48,0.0837,1.0
49,0.0816,1.0
50,0.0796,1.0
51,0.3631,0.875
