epoch, loss, accuracy
1,3.3506,0.525
2,3.2634,0.625
3,2.7968,0.625
4,2.3188,0.625
5,1.8397,0.625
6,1.3714,0.625
7,0.9393,0.625
8,0.6245,0.625
9,0.4826,0.75
10,0.4607,0.9625
11,0.4815,0.975
12,0.5015,0.9563
13,0.4701,1.0
14,0.4604,1.0
15,0.4571,0.775
16,0.4388,0.75
17,0.4237,1.0
18,0.4155,1.0
19,0.4043,0.9375
20,0.3961,0.95
21,0.3814,1.0
22,0.3727,1.0
23,0.3664,1.0
24,0.3601,1.0
25,0.354,1.0
26,0.3481,1.0
27,0.3423,1.0
28,0.3366,1.0
29,0.3311,1.0
30,0.3257,1.0
31,0.3204,1.0
32,0.3153,1.0
33,0.3103,1.0
34,0.3054,1.0
35,0.3006,1.0
36,0.2959,1.0
37,0.2914,1.0
38,0.2869,1.0
39,0.2826,1.0
40,0.2783,1.0
41,0.2742,1.0
42,0.2701,1.0
43,0.2661,1.0
44,0.2623,1.0
45,0.2584,1.0
46,0.2547,1.0
47,0.2511,1.0
48,0.2475,1.0
49,0.244,1.0
50,0.2406,1.0
51,0.2372,1.0
52,0.2339,1.0
53,0.2307,1.0
54,0.2275,1.0
55,0.2244,1.0
56,0.2214,1.0
57,0.2184,1.0
58,0.2155,1.0
59,0.2126,1.0
60,0.2098,1.0
61,0.207,1.0
62,0.2043,1.0
63,0.2017,1.0
64,0.1991,1.0
65,0.1965,1.0
66,0.194,1.0
67,0.1915,1.0
68,0.1891,1.0
69,0.1868,1.0
70,0.1844,1.0
71,0.1821,1.0
72,0.1799,1.0
73,0.1777,1.0
74,0.1755,1.0
75,0.1734,1.0
76,0.1713,1.0
77,0.1692,1.0
78,0.1672,1.0
79,0.1652,1.0
80,0.1633,1.0
81,0.1613,1.0
82,0.1594,1.0
83,0.1576,1.0
84,0.1558,1.0
85,0.154,1.0
86,0.1522,1.0
87,0.1505,1.0
88,0.1488,1.0
89,0.1471,1.0
90,0.1454,1.0
91,0.1438,1.0
92,0.1422,1.0
93,0.1407,1.0
94,0.1391,1.0
95,0.1376,1.0
96,0.1361,1.0
97,0.1346,1.0
98,0.1332,1.0
99,0.1317,1.0
100,0.1303,1.0
101,0.1289,1.0
102,0.1276,1.0
103,0.1262,1.0
104,0.1249,1.0
105,0.1236,1.0
106,0.1223,1.0
107,0.1211,1.0
108,0.1198,1.0
109,0.1186,1.0
110,0.1174,1.0
111,0.1162,1.0
112,0.1151,1.0
113,0.1139,1.0
114,0.1128,1.0
115,0.1116,1.0
116,0.1105,1.0
117,0.1095,1.0
118,0.1084,1.0
119,0.1073,1.0
120,0.1063,1.0
121,0.1053,1.0
122,0.1042,1.0
123,0.1033,1.0
124,0.1023,1.0
125,0.1013,1.0
126,0.1003,1.0
127,0.0994,1.0
128,0.0985,1.0
129,0.0976,1.0
130,0.0966,1.0
131,0.0958,1.0
132,0.0949,1.0
133,0.094,1.0
134,0.0931,1.0
135,0.0923,1.0
136,0.0915,1.0
137,0.0906,1.0
138,0.0898,1.0
139,0.089,1.0
140,0.0882,1.0
141,0.0875,1.0
142,0.0867,1.0
143,0.0859,1.0
144,0.0852,1.0
145,0.0844,1.0
146,0.0837,1.0
147,0.083,1.0
148,0.0823,1.0
149,0.0816,1.0
150,0.0809,1.0
151,0.0802,1.0
152,0.0795,1.0
153,0.0788,1.0
154,0.0782,1.0
155,0.0775,1.0
156,0.0769,1.0
157,0.0762,1.0
158,0.0756,1.0
159,0.075,1.0
160,0.0744,1.0
161,0.0738,1.0
162,0.0732,1.0
163,0.0726,1.0
164,0.072,1.0
165,0.0714,1.0
