epoch, loss, accuracy
1,3.3541,0.525
2,3.3224,0.5938
3,2.8128,0.5938
4,2.2925,0.5938
5,1.7729,0.5938
6,1.27,0.5938
7,0.8223,0.5938
8,0.495,0.5938
9,0.3527,0.95
10,0.3676,0.875
11,0.3254,0.9187
12,0.2565,0.9937
13,0.2641,0.9688
14,0.2443,1.0
15,0.2213,1.0
16,0.1984,1.0
17,0.1761,1.0
18,0.1673,1.0
19,0.1693,1.0
20,0.1623,1.0
21,0.1595,1.0
22,0.1558,1.0
23,0.152,1.0
24,0.1447,1.0
25,0.1398,1.0
26,0.1311,1.0
27,0.1246,1.0
28,0.1152,1.0
29,0.1116,1.0
30,0.1081,1.0
31,0.1057,1.0
32,0.1033,1.0
33,0.101,1.0
34,0.0988,1.0
35,0.0967,1.0
36,0.0946,1.0
37,0.0925,1.0
38,0.0906,1.0
39,0.0887,1.0
40,0.0868,1.0
41,0.085,1.0
42,0.0833,1.0
43,0.0816,1.0
44,0.0799,1.0
45,0.0783,1.0
46,0.0768,1.0
47,0.0753,1.0
48,0.0738,1.0
49,0.0724,1.0
50,0.071,1.0
51,0.0696,1.0
52,0.0683,1.0
53,0.067,1.0
54,0.0658,1.0
55,0.0646,1.0
56,0.0634,1.0
57,0.0622,1.0
58,0.0611,1.0
59,0.06,1.0
60,0.059,1.0
61,0.0579,1.0
62,0.0569,1.0
63,0.0559,1.0
64,0.055,1.0
65,0.0541,1.0
66,0.0531,1.0
67,0.0523,1.0
68,0.0514,1.0
69,0.0506,1.0
70,0.0497,1.0
71,0.0489,1.0
72,0.0481,1.0
73,0.0474,1.0
74,0.0466,1.0
75,0.0459,1.0
76,0.0452,1.0
77,0.0445,1.0
78,0.0438,1.0
79,0.0432,1.0
80,0.0425,1.0
81,0.0419,1.0
82,0.0413,1.0
83,0.0406,1.0
84,0.0401,1.0
85,0.0395,1.0
86,0.0389,1.0
87,0.0383,1.0
88,0.0378,1.0
89,0.0373,1.0
90,0.0368,1.0
91,0.0362,1.0
92,0.0357,1.0
93,0.0353,1.0
94,0.0348,1.0
95,0.0343,1.0
96,0.0339,1.0
97,0.0334,1.0
98,0.033,1.0
99,0.0325,1.0
100,0.0321,1.0
101,0.0317,1.0
102,0.0313,1.0
103,0.0309,1.0
104,0.0305,1.0
105,0.0301,1.0
106,0.0297,1.0
107,0.0294,1.0
108,0.029,1.0
109,0.0287,1.0
110,0.0283,1.0
111,0.028,1.0
112,0.0276,1.0
113,0.0273,1.0
114,0.027,1.0
115,0.0267,1.0
116,0.0263,1.0
117,0.026,1.0
118,0.0257,1.0
119,0.0254,1.0
120,0.0251,1.0
121,0.0249,1.0
122,0.0246,1.0
123,0.0243,1.0
124,0.024,1.0
125,0.0238,1.0
126,0.0235,1.0
127,0.0232,1.0
128,0.023,1.0
129,0.0227,1.0
130,0.0225,1.0
131,0.0223,1.0
132,0.022,1.0
133,0.0218,1.0
134,0.0216,1.0
135,0.0213,1.0
136,0.0211,1.0
137,0.0209,1.0
138,0.0207,1.0
139,0.0205,1.0
140,0.0202,1.0
141,0.02,1.0
142,0.0198,1.0
143,0.0196,1.0
144,0.0194,1.0
145,0.0192,1.0
146,0.0191,1.0
147,0.0189,1.0
148,0.0187,1.0
149,0.0185,1.0
150,0.0183,1.0
151,0.0181,1.0
152,0.018,1.0
153,0.0178,1.0
154,0.0176,1.0
155,0.0175,1.0
156,0.0173,1.0
157,0.0171,1.0
158,0.017,1.0
159,0.0168,1.0
160,0.0167,1.0
161,0.0165,1.0
162,0.0164,1.0
163,0.0162,1.0
164,0.0161,1.0
165,0.0159,1.0
166,0.0158,1.0
167,0.0156,1.0
168,0.0155,1.0
169,0.0154,1.0
170,0.0152,1.0
171,0.0151,1.0
172,0.015,1.0
173,0.0148,1.0
174,0.0147,1.0
175,0.0146,1.0
176,0.0145,1.0
177,0.0143,1.0
178,0.0142,1.0
179,0.0141,1.0
180,0.014,1.0
181,0.0138,1.0
182,0.0137,1.0
183,0.0136,1.0
184,0.0135,1.0
185,0.0134,1.0
186,0.0133,1.0
187,0.0132,1.0
188,0.0131,1.0
189,0.013,1.0
190,0.0129,1.0
191,0.0128,1.0
192,0.0127,1.0
193,0.0126,1.0
194,0.0125,1.0
195,0.0124,1.0
196,0.0123,1.0
197,0.0122,1.0
198,0.0121,1.0
199,0.012,1.0
200,0.0119,1.0
201,0.0118,1.0
202,0.0117,1.0
203,0.0116,1.0
204,0.0115,1.0
205,0.0114,1.0
206,0.0113,1.0
207,0.0113,1.0
208,0.0112,1.0
209,0.0111,1.0
210,0.011,1.0
211,0.0109,1.0
212,0.0108,1.0
213,0.0108,1.0
214,0.0107,1.0
215,0.0106,1.0
216,0.0105,1.0
217,0.0104,1.0
218,0.0104,1.0
219,0.0103,1.0
220,0.0102,1.0
221,0.0101,1.0
222,0.0101,1.0
223,0.01,1.0
224,0.0099,1.0
225,0.0099,1.0
226,0.0098,1.0
227,0.0097,1.0
228,0.0097,1.0
229,0.0096,1.0
230,0.0095,1.0
231,0.0095,1.0
232,0.0094,1.0
233,0.0093,1.0
234,0.0093,1.0
235,0.0092,1.0
236,0.0091,1.0
237,0.0091,1.0
238,0.009,1.0
239,0.0089,1.0
240,0.0089,1.0
241,0.0088,1.0
242,0.0088,1.0
243,0.0087,1.0
244,0.0087,1.0
245,0.0086,1.0
246,0.0085,1.0
247,0.0085,1.0
248,0.0084,1.0
249,0.0084,1.0
250,0.0083,1.0
251,0.0083,1.0
252,0.0082,1.0
253,0.0082,1.0
254,0.0081,1.0
255,0.008,1.0
256,0.008,1.0
257,0.0079,1.0
258,0.0079,1.0
259,0.0078,1.0
260,0.0078,1.0
261,0.0077,1.0
262,0.0077,1.0
263,0.0076,1.0
264,0.0076,1.0
265,0.0076,1.0
266,0.0075,1.0
267,0.0075,1.0
268,0.0074,1.0
269,0.0074,1.0
270,0.0073,1.0
271,0.0073,1.0
272,0.0072,1.0
273,0.0072,1.0
274,0.0071,1.0
275,0.0071,1.0
276,0.0071,1.0
277,0.007,1.0
278,0.007,1.0
279,0.0069,1.0
280,0.0069,1.0
281,0.0068,1.0
282,0.0068,1.0
283,0.0068,1.0
284,0.0067,1.0
285,0.0067,1.0
286,0.0066,1.0
287,0.0066,1.0
288,0.0066,1.0
289,0.0065,1.0
290,0.0065,1.0
291,0.0065,1.0
292,0.0064,1.0
293,0.0064,1.0
294,0.0063,1.0
295,0.0063,1.0
