epoch, loss, accuracy
1,1.7159,0.4125
2,1.0934,0.4375
3,0.7291,0.925
4,0.5385,0.9375
5,0.4362,0.9375
6,0.3787,0.9375
7,0.3397,0.9375
8,0.3075,0.9375
9,0.2816,0.9375
10,0.2648,0.9375
11,0.2559,0.9375
12,0.2495,0.9375
13,0.2435,0.9375
14,0.2391,0.9375
15,0.2367,0.9375
16,0.235,0.9375
17,0.2332,0.9375
18,0.2312,0.9375
19,0.2294,0.9375
20,0.2278,0.9375
21,0.2262,0.9375
22,0.2248,0.9375
23,0.2234,0.9375
24,0.2222,0.9375
25,0.221,0.9375
26,0.2198,0.9375
27,0.2188,0.9375
28,0.2177,0.9375
29,0.2168,0.9375
30,0.2158,0.9375
31,0.215,0.9375
32,0.2141,0.9375
33,0.2133,0.9375
34,0.2126,0.9375
35,0.2118,0.9375
36,0.2112,0.9375
37,0.2105,0.9375
38,0.2098,0.9375
39,0.209,0.9375
40,0.2083,0.9375
41,0.2068,0.9375
42,0.206,0.9375
43,0.2034,0.9375
44,0.2015,0.9375
45,0.2024,0.9375
46,0.1972,0.9375
47,0.203,0.9375
48,0.2062,0.9375
49,0.2056,0.9375
50,0.2051,0.9375
51,0.2045,0.9375
52,0.2037,0.9375
53,0.2028,0.9375
54,0.2008,0.9375
55,0.1961,0.9375
56,0.1895,0.9375
57,0.1848,0.9375
58,0.187,0.9375
59,0.1989,0.9375
60,0.1981,0.9375
61,0.1942,0.9375
62,0.1865,0.9375
63,0.18,0.9375
64,0.1745,0.9375
65,0.1729,0.9375
66,0.1701,0.9375
67,0.1681,0.9375
68,0.1661,0.9375
69,0.164,0.9375
70,0.162,0.9375
71,0.1602,0.9375
72,0.1583,0.9375
73,0.1566,0.9375
74,0.1548,0.9375
75,0.1531,0.9375
76,0.1515,0.9375
77,0.1498,0.9375
78,0.1483,0.9375
79,0.1467,0.9375
80,0.1452,0.9375
81,0.1437,0.9375
82,0.1422,0.9375
83,0.1408,0.9375
84,0.1394,0.9375
85,0.138,0.9375
86,0.1367,0.9375
87,0.1353,0.9375
88,0.134,0.9375
89,0.1328,0.9375
90,0.1315,0.9375
91,0.1303,0.9375
92,0.129,0.9375
93,0.1278,0.9375
94,0.1266,0.9375
95,0.1255,0.9375
96,0.1243,0.9375
97,0.1232,0.9375
98,0.1221,0.9375
99,0.121,0.9375
100,0.1199,0.9375
101,0.1188,0.9375
102,0.1178,0.9375
103,0.1168,0.9375
104,0.1157,0.9375
105,0.1147,0.9375
106,0.1137,0.9375
107,0.1128,0.9375
108,0.1118,0.9375
109,0.1108,0.9375
110,0.1099,0.9375
111,0.109,0.9375
112,0.1081,0.9375
113,0.1071,0.9375
114,0.1063,0.9375
115,0.1054,0.9375
116,0.1045,0.9375
117,0.1036,0.9375
118,0.1028,0.9375
119,0.1019,0.9375
120,0.1011,0.9375
121,0.1003,0.9375
122,0.0995,0.9375
123,0.0987,0.9375
124,0.0979,0.9375
125,0.0971,0.9375
126,0.0963,0.9375
127,0.0956,0.9375
128,0.0948,0.9375
129,0.0941,0.9375
130,0.0933,0.9375
131,0.0926,0.9375
132,0.0919,0.9375
133,0.0912,0.9375
134,0.0905,0.9375
135,0.0898,0.9375
136,0.0891,0.9375
137,0.0884,0.9375
138,0.0877,0.9375
139,0.0871,0.9375
140,0.0864,0.9375
141,0.0858,0.9375
142,0.0851,0.9375
143,0.0845,0.9375
144,0.0838,0.9375
145,0.0832,0.9375
146,0.0826,0.9375
147,0.082,0.9375
148,0.0814,0.9375
149,0.0808,0.9375
150,0.0802,0.9375
151,0.0796,0.975
152,0.079,1.0
153,0.0785,1.0
154,0.0779,1.0
155,0.0773,1.0
156,0.0768,1.0
157,0.0762,1.0
158,0.0757,1.0
159,0.0751,1.0
160,0.0746,1.0
161,0.0741,1.0
162,0.0736,1.0
163,0.073,1.0
164,0.0725,1.0
165,0.072,1.0
166,0.0715,1.0
167,0.071,1.0
168,0.0705,1.0
169,0.07,1.0
