epoch, loss, accuracy
1,2.5065,0.6062
2,2.4198,0.8313
3,2.2366,0.8438
4,2.0505,0.8438
5,1.8713,0.8438
6,1.6828,0.8438
7,1.4923,0.8438
8,1.2914,0.8438
9,1.1015,0.8438
10,0.9204,0.8438
11,0.7308,0.8438
12,0.5593,0.8438
13,0.4155,0.8438
14,0.3412,0.875
15,0.3343,1.0
16,0.3345,1.0
17,0.3142,0.9937
18,0.2898,1.0
19,0.2793,0.9688
20,0.2722,0.875
21,0.2646,1.0
22,0.257,1.0
23,0.2499,1.0
24,0.2435,1.0
25,0.2376,1.0
26,0.232,1.0
27,0.2266,1.0
28,0.2214,1.0
29,0.2165,1.0
30,0.2118,1.0
31,0.2073,1.0
32,0.2029,1.0
33,0.1988,1.0
34,0.1947,1.0
35,0.1908,1.0
36,0.1871,1.0
37,0.1834,1.0
38,0.1799,1.0
39,0.1765,1.0
40,0.1732,1.0
41,0.17,1.0
42,0.1669,1.0
43,0.1639,1.0
44,0.161,1.0
45,0.1582,1.0
46,0.1554,1.0
47,0.1528,1.0
48,0.1502,1.0
49,0.1476,1.0
50,0.1452,1.0
51,0.1428,1.0
52,0.1404,1.0
53,0.1382,1.0
54,0.136,1.0
55,0.1338,1.0
56,0.1317,1.0
57,0.1296,1.0
58,0.1276,1.0
59,0.1257,1.0
60,0.1238,1.0
61,0.1219,1.0
62,0.1201,1.0
63,0.1183,1.0
64,0.1166,1.0
65,0.1149,1.0
66,0.1132,1.0
67,0.1116,1.0
68,0.11,1.0
69,0.1084,1.0
70,0.1069,1.0
71,0.1051,1.0
72,0.1026,1.0
73,0.1001,1.0
74,0.0959,1.0
75,0.0932,1.0
76,0.0916,1.0
77,0.0901,1.0
78,0.0889,1.0
79,0.0877,1.0
80,0.0866,1.0
81,0.0856,1.0
82,0.0845,1.0
83,0.0835,1.0
84,0.0825,1.0
85,0.0815,1.0
86,0.0805,1.0
87,0.0795,1.0
88,0.0786,1.0
89,0.0777,1.0
90,0.0768,1.0
91,0.0759,1.0
92,0.075,1.0
93,0.0741,1.0
94,0.0733,1.0
95,0.0724,1.0
96,0.0716,1.0
97,0.0708,1.0
98,0.07,1.0
99,0.0692,1.0
100,0.0685,1.0
101,0.0677,1.0
102,0.067,1.0
103,0.0662,1.0
104,0.0655,1.0
105,0.0648,1.0
106,0.0641,1.0
107,0.0634,1.0
108,0.0628,1.0
109,0.0621,1.0
110,0.0614,1.0
111,0.0608,1.0
112,0.0602,1.0
113,0.0595,1.0
114,0.0589,1.0
115,0.0583,1.0
116,0.0577,1.0
117,0.0571,1.0
118,0.0566,1.0
119,0.056,1.0
120,0.0554,1.0
121,0.0549,1.0
122,0.0543,1.0
123,0.0538,1.0
124,0.0533,1.0
125,0.0528,1.0
126,0.0522,1.0
127,0.0517,1.0
128,0.0512,1.0
129,0.0507,1.0
130,0.0503,1.0
131,0.0498,1.0
132,0.0493,1.0
133,0.0488,1.0
134,0.0484,1.0
135,0.0479,1.0
136,0.0475,1.0
137,0.047,1.0
138,0.0466,1.0
139,0.0462,1.0
140,0.0458,1.0
141,0.0453,1.0
142,0.0449,1.0
143,0.0445,1.0
144,0.0441,1.0
145,0.0437,1.0
146,0.0434,1.0
147,0.043,1.0
148,0.0426,1.0
149,0.0422,1.0
150,0.0418,1.0
151,0.0415,1.0
152,0.0411,1.0
153,0.0408,1.0
154,0.0404,1.0
155,0.0401,1.0
156,0.0397,1.0
157,0.0394,1.0
158,0.0391,1.0
159,0.0387,1.0
160,0.0384,1.0
161,0.0381,1.0
162,0.0378,1.0
163,0.0375,1.0
164,0.0371,1.0
165,0.0368,1.0
166,0.0365,1.0
167,0.0362,1.0
168,0.0359,1.0
169,0.0356,1.0
170,0.0354,1.0
171,0.0351,1.0
172,0.0348,1.0
173,0.0345,1.0
