epoch, loss, accuracy
1,1.5719,0.7437
2,1.5866,0.8687
3,1.4758,0.8625
4,1.3349,0.875
5,1.2297,0.875
6,1.1034,0.9
7,0.9788,0.9062
8,0.8713,0.9062
9,0.7609,0.9062
10,0.6491,0.9062
11,0.5349,0.9062
12,0.4304,0.9062
13,0.3406,0.9062
14,0.2773,0.9062
15,0.2579,0.9062
16,0.2563,0.975
17,0.2459,0.925
18,0.2315,0.9062
19,0.2218,0.9062
20,0.2154,0.9062
21,0.2093,0.9062
22,0.2027,0.9062
23,0.1964,0.9062
24,0.1894,0.9062
25,0.1842,0.9062
26,0.1781,0.9062
27,0.1745,0.9062
28,0.1694,0.9812
29,0.1648,1.0
30,0.1601,1.0
31,0.156,1.0
32,0.1522,1.0
33,0.1485,1.0
34,0.1448,1.0
35,0.1411,1.0
36,0.1368,1.0
37,0.1315,1.0
38,0.1264,1.0
39,0.1227,1.0
40,0.1207,1.0
41,0.1183,1.0
42,0.1155,1.0
43,0.1125,1.0
44,0.1101,1.0
45,0.1074,1.0
46,0.1051,1.0
47,0.1022,1.0
48,0.0997,1.0
49,0.0973,1.0
50,0.0949,1.0
51,0.0925,1.0
52,0.0903,1.0
53,0.0881,1.0
54,0.086,1.0
55,0.084,1.0
56,0.082,1.0
57,0.0802,1.0
58,0.0783,1.0
59,0.0766,1.0
60,0.0744,1.0
61,0.0713,1.0
62,0.0688,1.0
63,0.0664,1.0
64,0.0652,1.0
65,0.0634,1.0
66,0.0619,1.0
67,0.0601,1.0
68,0.0584,1.0
69,0.0571,1.0
70,0.0558,1.0
71,0.0544,1.0
72,0.053,1.0
73,0.0518,1.0
74,0.0506,1.0
75,0.0495,1.0
76,0.0484,1.0
77,0.0472,1.0
78,0.0519,1.0
79,0.059,1.0
80,0.0586,1.0
81,0.0575,1.0
82,0.0562,1.0
83,0.055,1.0
84,0.0534,1.0
85,0.052,1.0
86,0.049,1.0
87,0.0468,1.0
88,0.0442,1.0
89,0.0435,1.0
90,0.0429,1.0
91,0.0418,1.0
92,0.0411,1.0
93,0.0404,1.0
94,0.0397,1.0
95,0.039,1.0
96,0.0383,1.0
97,0.0377,1.0
98,0.037,1.0
99,0.0364,1.0
100,0.0358,1.0
101,0.0352,1.0
102,0.0347,1.0
103,0.0341,1.0
