epoch, loss, accuracy
1,3.251,0.4
2,2.9468,0.4062
3,2.202,0.4062
4,1.5117,0.4062
5,0.9432,0.4062
6,0.5943,0.9062
7,0.4589,0.9062
8,0.4361,0.9062
9,0.4506,0.9062
10,0.4492,0.9062
11,0.4274,0.9062
12,0.4017,0.9062
13,0.3851,0.9062
14,0.3749,0.9062
15,0.3676,0.9062
16,0.3607,0.9062
17,0.3539,0.9062
18,0.3476,0.9062
19,0.3416,0.9062
20,0.3358,0.9062
21,0.3301,0.9062
22,0.3241,0.9062
23,0.2902,0.9062
24,0.2827,0.9062
25,0.277,0.9062
26,0.2717,0.9062
27,0.2682,0.9062
28,0.2666,0.9062
29,0.2626,0.9062
30,0.2564,0.9062
31,0.2573,0.9062
32,0.2546,0.9062
33,0.252,0.9062
34,0.2494,0.9062
35,0.2469,0.9062
36,0.2445,0.9062
37,0.2421,0.9062
38,0.2397,0.9062
39,0.2374,0.9062
40,0.2351,0.9062
41,0.2329,0.9062
42,0.2307,0.9062
43,0.2286,0.9062
44,0.2264,0.9062
45,0.2244,0.9062
46,0.2223,0.9062
47,0.2203,0.9062
48,0.2183,0.9062
49,0.2164,0.9062
50,0.2144,0.9062
51,0.2126,0.9062
52,0.2107,0.9062
53,0.2089,0.9062
54,0.207,0.9062
55,0.2052,0.9062
56,0.2034,0.9062
57,0.2017,0.9062
58,0.2,0.9062
59,0.1983,0.9062
60,0.1966,0.9062
61,0.195,0.9062
62,0.1934,0.9062
63,0.1918,0.9062
64,0.1902,0.9062
65,0.1882,0.9062
66,0.1855,0.9062
67,0.1752,0.9062
68,0.175,0.9062
69,0.1713,0.9062
70,0.1668,0.9062
71,0.1618,0.9062
72,0.1624,0.9062
73,0.1623,0.9062
74,0.158,0.9062
75,0.1552,0.9062
76,0.153,0.9062
77,0.1477,0.9062
78,0.1429,0.9062
79,0.1403,1.0
80,0.138,1.0
81,0.1356,1.0
82,0.1334,1.0
83,0.1312,1.0
84,0.1291,1.0
85,0.127,1.0
86,0.125,1.0
87,0.1231,1.0
88,0.1212,1.0
89,0.1193,1.0
90,0.1175,1.0
91,0.1157,1.0
92,0.114,1.0
93,0.1123,1.0
94,0.1107,1.0
95,0.1091,1.0
96,0.1075,1.0
97,0.106,1.0
98,0.1045,1.0
99,0.1031,1.0
100,0.1016,1.0
101,0.1002,1.0
102,0.0989,1.0
103,0.0975,1.0
104,0.0962,1.0
105,0.095,1.0
106,0.0937,1.0
107,0.0925,1.0
108,0.0913,1.0
109,0.0901,1.0
110,0.089,1.0
111,0.0878,1.0
112,0.0867,1.0
113,0.0856,1.0
114,0.0846,1.0
115,0.0835,1.0
116,0.0825,1.0
117,0.0815,1.0
118,0.0805,1.0
119,0.0796,1.0
120,0.0786,1.0
121,0.0777,1.0
122,0.0768,1.0
123,0.0759,1.0
124,0.075,1.0
125,0.0741,1.0
126,0.0733,1.0
127,0.0724,1.0
128,0.0716,1.0
129,0.0708,1.0
130,0.07,1.0
131,0.0692,1.0
132,0.0685,1.0
133,0.0677,1.0
134,0.067,1.0
135,0.0663,1.0
136,0.0656,1.0
137,0.0648,1.0
138,0.0642,1.0
139,0.0635,1.0
140,0.0628,1.0
141,0.0621,1.0
142,0.0615,1.0
143,0.0609,1.0
144,0.0602,1.0
145,0.0596,1.0
146,0.059,1.0
147,0.0584,1.0
148,0.0578,1.0
149,0.0572,1.0
150,0.0567,1.0
151,0.0561,1.0
152,0.0555,1.0
153,0.055,1.0
154,0.0545,1.0
155,0.0539,1.0
156,0.0534,1.0
157,0.0529,1.0
158,0.0524,1.0
159,0.0519,1.0
160,0.0514,1.0
161,0.0509,1.0
162,0.0504,1.0
163,0.05,1.0
164,0.0495,1.0
165,0.049,1.0
166,0.0486,1.0
167,0.0481,1.0
168,0.0477,1.0
