epoch, loss, accuracy
1,3.1007,0.5312
2,2.6965,0.5625
3,2.1749,0.5625
4,1.7002,0.5625
5,1.365,0.625
6,1.2164,0.85
7,1.1754,0.8438
8,1.0562,0.8625
9,0.9196,0.9062
10,0.8121,0.9
11,0.7319,0.9062
12,0.6632,0.9062
13,0.5933,0.9062
14,0.5187,0.9062
15,0.4594,0.9062
16,0.4211,0.9062
17,0.3978,0.9062
18,0.3859,0.9062
19,0.3823,0.9062
20,0.3733,0.9062
21,0.3646,0.9062
22,0.358,0.9062
23,0.3525,0.9062
24,0.3471,0.9062
25,0.3416,0.9062
26,0.3362,0.9062
27,0.3311,0.9062
28,0.3261,0.9062
29,0.3214,0.9062
30,0.3167,0.9062
31,0.3121,0.9062
32,0.3077,0.9062
33,0.3034,0.9062
34,0.2992,0.9062
35,0.2951,0.9062
36,0.2911,0.9062
37,0.2872,0.9062
38,0.2834,0.9062
39,0.2797,0.9062
40,0.2761,0.9062
41,0.2726,0.9062
42,0.2691,0.9062
43,0.2657,0.9062
44,0.2624,0.9062
45,0.2592,0.9062
46,0.2561,0.9062
47,0.253,0.9062
48,0.25,0.9062
49,0.2471,0.9062
50,0.2442,0.9062
51,0.2414,0.9062
52,0.2386,0.9062
53,0.2359,0.9062
54,0.2332,0.9062
55,0.2306,0.9062
56,0.2281,0.9062
57,0.2256,0.9062
58,0.2231,0.9062
59,0.2207,0.9062
60,0.2184,0.9062
61,0.2161,0.9062
62,0.2138,0.9062
63,0.2116,0.9062
64,0.2094,0.9062
65,0.2072,0.9062
66,0.2051,0.9062
67,0.203,0.9062
68,0.201,0.9062
69,0.199,0.9062
70,0.197,0.9062
71,0.1951,0.9062
72,0.1932,0.9062
73,0.1913,0.9062
74,0.1895,0.9062
75,0.1876,0.9062
76,0.1859,0.9062
77,0.1841,0.9062
78,0.1824,0.9062
79,0.1807,0.9062
80,0.179,0.9062
81,0.1773,0.9062
82,0.1757,0.9062
83,0.1741,0.9062
84,0.1725,0.9062
85,0.171,0.9062
86,0.1694,0.9062
87,0.1679,0.9062
88,0.1664,0.9062
89,0.165,0.9062
90,0.1635,0.9062
91,0.1621,0.9062
92,0.1607,0.9062
93,0.1593,0.9062
94,0.1579,0.9062
95,0.1566,0.9062
96,0.1553,0.9062
97,0.154,0.9062
98,0.1527,1.0
99,0.1514,1.0
100,0.1501,1.0
101,0.1489,1.0
102,0.1476,1.0
103,0.1464,1.0
104,0.1452,1.0
105,0.144,1.0
106,0.1429,1.0
107,0.1417,1.0
108,0.1406,1.0
109,0.1395,1.0
110,0.1383,1.0
111,0.1372,1.0
112,0.1362,1.0
113,0.1351,1.0
114,0.134,1.0
115,0.133,1.0
116,0.132,1.0
117,0.1309,1.0
118,0.1299,1.0
119,0.1289,1.0
120,0.1279,1.0
121,0.127,1.0
122,0.126,1.0
123,0.125,1.0
124,0.1241,1.0
125,0.1232,1.0
126,0.1223,1.0
127,0.1213,1.0
128,0.1204,1.0
129,0.1196,1.0
130,0.1187,1.0
131,0.1178,1.0
132,0.1169,1.0
133,0.1161,1.0
134,0.1152,1.0
135,0.1144,1.0
136,0.1136,1.0
137,0.1128,1.0
138,0.112,1.0
139,0.1112,1.0
140,0.1104,1.0
141,0.1096,1.0
142,0.1088,1.0
143,0.108,1.0
144,0.1073,1.0
145,0.1065,1.0
146,0.1058,1.0
147,0.1051,1.0
148,0.1043,1.0
149,0.1036,1.0
150,0.1029,1.0
151,0.1022,1.0
152,0.1015,1.0
153,0.1008,1.0
154,0.1001,1.0
155,0.0994,1.0
156,0.0988,1.0
157,0.0981,1.0
158,0.0974,1.0
159,0.0968,1.0
160,0.0961,1.0
161,0.0955,1.0
162,0.0949,1.0
163,0.0942,1.0
164,0.0936,1.0
165,0.093,1.0
166,0.0924,1.0
167,0.0918,1.0
168,0.0912,1.0
169,0.0906,1.0
170,0.09,1.0
171,0.0894,1.0
172,0.0888,1.0
173,0.0883,1.0
174,0.0877,1.0
175,0.0872,1.0
176,0.0866,1.0
177,0.086,1.0
178,0.0855,1.0
179,0.085,1.0
180,0.0844,1.0
181,0.0839,1.0
182,0.0834,1.0
183,0.0828,1.0
184,0.0823,1.0
185,0.0818,1.0
186,0.0813,1.0
187,0.0808,1.0
188,0.0803,1.0
189,0.0798,1.0
190,0.0793,1.0
191,0.0788,1.0
192,0.0784,1.0
193,0.0779,1.0
194,0.0774,1.0
195,0.0769,1.0
196,0.0764,1.0
197,0.0758,1.0
198,0.0749,1.0
199,0.0737,1.0
200,0.0737,1.0
201,0.0733,1.0
202,0.0728,1.0
203,0.0724,1.0
204,0.072,1.0
205,0.0715,1.0
206,0.0711,1.0
207,0.0707,1.0
208,0.0703,1.0
209,0.0699,1.0
210,0.0695,1.0
211,0.0691,1.0
212,0.0687,1.0
213,0.0683,1.0
214,0.0679,1.0
215,0.0675,1.0
216,0.0671,1.0
217,0.0667,1.0
218,0.0663,1.0
219,0.0659,1.0
220,0.0656,1.0
221,0.0652,1.0
222,0.0648,1.0
223,0.0645,1.0
224,0.0641,1.0
225,0.0637,1.0
226,0.0634,1.0
227,0.063,1.0
228,0.0627,1.0
229,0.0623,1.0
230,0.0613,1.0
231,0.0608,1.0
232,0.0604,1.0
233,0.06,1.0
234,0.0597,1.0
235,0.0593,1.0
236,0.059,1.0
237,0.0586,1.0
238,0.0583,1.0
239,0.058,1.0
240,0.0576,1.0
241,0.0573,1.0
242,0.057,1.0
243,0.0567,1.0
244,0.0563,1.0
245,0.056,1.0
246,0.0557,1.0
247,0.0554,1.0
248,0.0551,1.0
249,0.0548,1.0
250,0.0545,1.0
251,0.0542,1.0
252,0.0539,1.0
253,0.0536,1.0
254,0.0533,1.0
255,0.053,1.0
256,0.0527,1.0
257,0.0524,1.0
258,0.0521,1.0
259,0.0519,1.0
260,0.0516,1.0
261,0.0513,1.0
262,0.051,1.0
263,0.0508,1.0
264,0.0505,1.0
265,0.0502,1.0
266,0.0499,1.0
267,0.0497,1.0
268,0.0494,1.0
269,0.0492,1.0
270,0.0489,1.0
271,0.0486,1.0
272,0.0484,1.0
273,0.0481,1.0
274,0.0479,1.0
275,0.0476,1.0
276,0.0474,1.0
277,0.0471,1.0
278,0.0469,1.0
279,0.0467,1.0
280,0.0464,1.0
281,0.0462,1.0
282,0.0459,1.0
283,0.0457,1.0
284,0.0455,1.0
285,0.0452,1.0
286,0.045,1.0
287,0.0448,1.0
288,0.0446,1.0
289,0.0443,1.0
290,0.0441,1.0
291,0.0439,1.0
292,0.0437,1.0
293,0.0435,1.0
294,0.0432,1.0
295,0.043,1.0
296,0.0428,1.0
297,0.0426,1.0
298,0.0424,1.0
299,0.0422,1.0
300,0.042,1.0
301,0.0418,1.0
302,0.0416,1.0
303,0.0414,1.0
304,0.0412,1.0
305,0.041,1.0
306,0.0408,1.0
307,0.0406,1.0
308,0.0404,1.0
309,0.0402,1.0
310,0.04,1.0
311,0.0398,1.0
312,0.0396,1.0
313,0.0394,1.0
314,0.0392,1.0
315,0.039,1.0
316,0.0388,1.0
317,0.0387,1.0
318,0.0385,1.0
319,0.0383,1.0
320,0.0381,1.0
321,0.0379,1.0
322,0.0378,1.0
323,0.0376,1.0
324,0.0374,1.0
325,0.0372,1.0
326,0.0371,1.0
327,0.0369,1.0
328,0.0367,1.0
329,0.0365,1.0
330,0.0364,1.0
331,0.0362,1.0
332,0.036,1.0
333,0.0359,1.0
334,0.0357,1.0
335,0.0355,1.0
336,0.0354,1.0
337,0.0352,1.0
338,0.0351,1.0
339,0.0349,1.0
340,0.0347,1.0
341,0.0346,1.0
342,0.0344,1.0
343,0.0343,1.0
344,0.0341,1.0
345,0.034,1.0
346,0.0338,1.0
347,0.0336,1.0
348,0.0335,1.0
349,0.0333,1.0
350,0.0332,1.0
351,0.033,1.0
352,0.0329,1.0
353,0.0328,1.0
354,0.0326,1.0
355,0.0325,1.0
356,0.0323,1.0
357,0.0322,1.0
358,0.032,1.0
359,0.0319,1.0
360,0.0318,1.0
361,0.0316,1.0
362,0.0315,1.0
363,0.0313,1.0
364,0.0312,1.0
365,0.0311,1.0
366,0.0309,1.0
367,0.0308,1.0
368,0.0307,1.0
369,0.0305,1.0
370,0.0304,1.0
371,0.0303,1.0
372,0.0301,1.0
373,0.03,1.0
374,0.0299,1.0
