epoch, loss, accuracy
1,2.7184,0.6687
2,2.6546,0.6562
3,2.2234,0.6562
4,1.7838,0.6562
5,1.3465,0.6562
6,0.9276,0.6562
7,0.5684,0.6562
8,0.3412,0.7937
9,0.2744,0.9688
10,0.2784,0.9688
11,0.2586,0.9688
12,0.2413,0.9688
13,0.2119,1.0
14,0.2036,1.0
15,0.1979,1.0
16,0.1928,1.0
17,0.1878,1.0
18,0.183,1.0
19,0.1783,1.0
20,0.1738,1.0
21,0.1695,1.0
22,0.1653,1.0
23,0.1583,1.0
24,0.1566,1.0
25,0.1619,1.0
26,0.1472,1.0
27,0.1401,1.0
28,0.143,1.0
29,0.1397,1.0
30,0.1365,1.0
31,0.1273,1.0
32,0.1242,1.0
33,0.1212,1.0
34,0.1184,1.0
35,0.1156,1.0
36,0.1129,1.0
37,0.1103,1.0
38,0.1078,1.0
39,0.1054,1.0
40,0.103,1.0
41,0.1008,1.0
42,0.0986,1.0
43,0.0965,1.0
44,0.0944,1.0
45,0.0925,1.0
46,0.0906,1.0
47,0.0887,1.0
48,0.0869,1.0
49,0.0852,1.0
50,0.0835,1.0
51,1.0873,0.8125
