epoch, loss, accuracy
1,3.1554,0.5688
2,3.1887,0.625
3,2.7964,0.625
4,2.3918,0.625
5,1.9575,0.625
6,1.5844,0.625
7,1.3933,0.625
8,1.3797,0.4938
9,1.3562,0.4062
10,1.2676,0.5375
11,1.1887,0.625
12,1.1294,0.625
13,1.0686,0.625
14,1.0037,0.625
15,0.9442,0.625
16,0.886,0.625
17,0.8369,0.625
18,0.7886,0.625
19,0.7514,0.625
20,0.7309,0.625
21,0.7241,0.625
22,0.7226,0.625
23,0.7178,0.625
24,0.7107,0.625
25,0.7049,0.625
26,0.7006,0.625
27,0.6966,0.625
28,0.6924,0.625
29,0.6881,0.625
30,0.684,0.625
31,0.6801,0.625
32,0.6763,0.625
33,0.6725,0.625
34,0.6687,0.625
35,0.6651,0.625
36,0.6615,0.625
37,0.6579,0.625
38,0.6544,0.625
39,0.6509,0.625
40,0.6475,0.625
41,0.6442,0.625
42,0.6408,0.625
43,0.6376,0.625
44,0.6343,0.625
45,0.6311,0.625
46,0.628,0.7937
47,0.6249,0.9062
48,0.6218,0.9062
49,0.6188,0.9062
50,0.6158,0.9062
51,0.6128,0.9062
52,0.6099,0.9062
53,0.607,0.9062
54,0.6041,0.9062
55,0.6013,0.9062
56,0.5985,0.9062
57,0.5958,0.9062
58,0.593,0.9062
59,0.5903,0.9062
60,0.5877,0.9062
61,0.585,0.9062
62,0.5824,0.9062
63,0.5798,0.9062
64,0.5773,0.9062
65,0.5748,0.9062
66,0.5723,0.9062
67,0.5698,0.9062
68,0.5674,0.9062
69,0.565,0.9062
70,0.5626,0.9062
71,0.5602,0.9062
72,0.5579,0.9062
73,0.5556,0.9062
74,0.5533,0.9062
75,0.551,0.9062
76,0.5488,0.9062
77,0.5466,0.9062
78,0.5444,0.9062
79,0.5422,0.9062
80,0.5401,0.9062
81,0.5379,0.9062
82,0.5358,0.9062
83,0.5338,0.9062
84,0.5317,0.9062
85,0.5297,0.9062
86,0.5276,0.9062
87,0.5256,0.9062
88,0.5237,0.9062
89,0.5217,0.9062
90,0.5198,0.9062
91,0.5179,0.9062
92,0.516,0.9062
93,0.5141,0.9062
94,0.5122,0.9062
95,0.5104,0.9062
96,0.5086,0.9062
97,0.5068,0.9062
98,0.505,0.9062
99,0.5032,0.9062
100,0.5015,0.9062
101,0.3647,1.0
