epoch, loss, accuracy
1,1.8239,0.575
2,1.4129,0.6562
3,1.0262,0.6562
4,0.7272,0.6562
5,0.5943,0.6562
6,0.6109,0.8687
7,0.6167,0.9625
8,0.5782,0.8375
9,0.5578,0.6562
10,0.5589,0.6562
11,0.5557,0.6562
12,0.5469,0.6562
13,0.5416,0.6562
14,0.5388,0.6562
15,0.5346,0.6562
16,0.5303,0.6562
17,0.5268,0.6562
18,0.5232,0.6562
19,0.5195,0.6562
20,0.5161,0.6562
21,0.5126,0.6562
22,0.5092,0.6562
23,0.5058,0.6562
24,0.5025,0.6562
25,0.4992,0.6562
26,0.4959,0.6562
27,0.4927,0.6562
28,0.4895,0.6562
29,0.4864,0.6562
30,0.4832,0.6562
31,0.4801,0.6562
32,0.4771,0.6562
33,0.474,0.6562
34,0.471,0.6562
35,0.468,0.6562
36,0.4651,0.8438
37,0.4622,0.9688
38,0.4593,0.9688
39,0.4564,0.9688
40,0.4536,0.9688
41,0.4508,0.9688
42,0.448,0.9688
43,0.4452,0.9688
44,0.4425,0.9688
45,0.4398,0.9688
46,0.4371,0.9688
47,0.4345,0.9688
48,0.4318,0.9688
49,0.4292,0.9688
50,0.4267,0.9688
51,0.4241,0.9688
52,0.4216,0.9688
53,0.4191,0.9688
54,0.4166,0.9688
55,0.4141,0.9688
56,0.4117,0.9688
57,0.4093,0.9688
58,0.4069,0.9688
59,0.4045,0.9688
60,0.4022,0.9688
61,0.3999,0.9688
62,0.3976,0.9688
63,0.3953,0.9688
64,0.393,0.9688
65,0.3908,0.9688
66,0.3886,0.9688
67,0.3864,0.9688
68,0.3842,0.9688
69,0.3821,0.9688
70,0.3799,0.9688
71,0.3778,0.9688
72,0.3757,0.9688
73,0.3737,0.9688
74,0.3716,0.9688
75,0.3696,0.9688
76,0.3676,0.9688
77,0.3656,0.9688
78,0.3636,0.9688
79,0.3616,0.9688
80,0.3597,0.9688
81,0.3578,0.9688
82,0.3559,0.9688
83,0.354,0.9688
84,0.3521,0.9688
85,0.3503,0.9688
86,0.3484,0.9688
87,0.3466,0.9688
88,0.3448,0.9688
89,0.343,0.9688
90,0.3413,0.9688
91,0.3395,0.9688
